"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"03/31/2014","Peas, Baby, Frozen","Dinner","1.0","Cup","103","0.54","6.99","18.25","0","144.72"
"03/31/2014","Chicken, Stock, Real","Dinner","0.5","Cup","10","0","1.50","0.50","0","250"
"03/31/2014","Extra Lean Ground Beef 96%","Dinner","6.0","Ounces","195","6","31.50","0","90","97.50"
"03/31/2014","Chicken Patty","Dinner","2.0","Each","360","18","52","0","200","1040"
"03/31/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"03/31/2014","Smoothie, Matcha Green Tea Blast, 16 fl oz","Snacks","1.0","Each","290","0","8","62","0","160"
"03/31/2014","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","0","2.88"
"03/31/2014","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","0","2.88"
"03/31/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"04/06/2014","Walking","Exercise","20","minutes","60.6453"
"04/06/2014","Hiking","Exercise","305","minutes","1849.68"
"04/05/2014","Snorkeling","Exercise","60","minutes","291.097"
"04/04/2014","Walking","Exercise","20","minutes","60.6453"
"04/04/2014","Walking","Exercise","50","minutes","151.613"
"04/04/2014","Walking","Exercise","40","minutes","121.291"
"04/03/2014","Rock Climbing","Exercise","30","minutes","239.922"
"04/03/2014","Walking","Exercise","30","minutes","90.9679"
"04/02/2014","Walking","Exercise","15","minutes","45.484"
"04/02/2014","Bicycling","Exercise","15","minutes","127.355"
"04/02/2014","Bicycling","Exercise","115","minutes","976.389"
"04/01/2014","Weight Lifting","Exercise","30","minutes","75.0"
"04/01/2014","Rock Climbing","Exercise","30","minutes","239.922"
"04/01/2014","Walking","Exercise","30","minutes","90.9679"
"03/31/2014","Stairmaster","Exercise","30","minutes","337.0"
"03/31/2014","Walking","Exercise","20","minutes","60.6453"
