"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"07/12/2013","Butter, Unsalted","Breakfast","1.0","Teaspoon","34","3.84","0.4","0","10.18","0.52"
"07/12/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"07/12/2013","Tj Non Fat Vanilla Yogurt","Breakfast","1.0","Cup","130","0","7","26","0","105"
"07/12/2013","Blueberry Preserves","Breakfast","1.0","Tablespoon","50","0","0","13","0","5"
"07/12/2013","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"07/12/2013","Kirkland Soy Milk Org. Vanilla","Lunch","0.5","Cup","50","1.75","3.50","4.50","0","47.50"
"07/12/2013","Oregon Chai Tea","Lunch","0.5","Cup","90","n/a","n/a","n/a","n/a","n/a"
"07/12/2013","Salmon","Dinner","7.0","Ounces","333","17.50","42","0","122.50","96.25"
"07/12/2013","Green & Yellow Beans","Dinner","6.0","Ounces","50","0","2","10","0","0"
"07/12/2013","Hummus, Tomato & Basil","Dinner","14.0","Tablespoons","245","14","7","28","0","840"
"07/12/2013","Pita Whole Wheat","Dinner","2.0","Pieces","260","3","10","52","0","400"
"07/12/2013","Grapes","Dinner","0.75","Cup","46","0.24","0.43","11.83","0","1.38"
"07/12/2013","Grapes","Snacks","0.5","Cup","31","0.16","0.29","7.89","0","0.92"
"07/12/2013","Nectarines, Med, Fresh","Snacks","0.667","Each","42","0.30","1","9.99","0","0"
"07/12/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"07/12/2013","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"07/12/2013","Milk, Whole, 3.25%","Snacks","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"07/12/2013","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","0","2.88"
"07/12/2013","Cherries, Sweet","Snacks","1.25","Cups","121","0.39","2.4","30.82","0","0"
"07/12/2013","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"07/11/2013","Egg, Scrambled, Large","Breakfast","1.5","Each","153","11.17","10.15","2.1","322.8","256.20"
"07/11/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"07/11/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"07/11/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"07/11/2013","Butter, Unsalted","Breakfast","1.0","Teaspoon","34","3.84","0.4","0","10.18","0.52"
"07/11/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"07/11/2013","Bean & Cheese Burrito","Lunch","1.0","Serving","300","10","11","4","15","330"
"07/11/2013","Turkey Sandwich","Lunch","1.0","Serving","367","n/a","n/a","n/a","n/a","n/a"
"07/11/2013","Couscous Salad","Lunch","1.0","Serving","340","17","5","43","n/a","310"
"07/11/2013","Harvest Salad With Dressing","Dinner","2.0","Servings","400","15","32","40","280","1400"
"07/11/2013","TJ Turkey Stuffed Pepers","Dinner","2.0","Servings","480","20","30","46","150","1540"
"07/11/2013","Grapes","Dinner","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"07/11/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"07/11/2013","Nectarines, Med, Fresh","Snacks","0.333","Each","21","0.15","0.50","4.99","0","0"
"07/11/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"07/11/2013","Grapes","Snacks","0.333","Cup","21","0.11","0.19","5.25","0","0.61"
"07/11/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"07/10/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"07/10/2013","Egg, Hard Boiled, Whole, Large","Breakfast","1.5","Each","116","7.96","9.44","0.84","318","93"
"07/10/2013","Lemonaise Light","Breakfast","0.5","Tablespoon","20","2","0","0.50","5","52.50"
"07/10/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"07/10/2013","Tomatoes, Cherry","Lunch","2.0","Each","6","0.7","0.30","1.33","0","1.70"
"07/10/2013","Cucumber, Fresh, Med","Lunch","1.0","Cup","16","0.11","0.68","3.78","0","2.8"
"07/10/2013","Cheese, Feta, Crumbled","Lunch","1.0","Tablespoon","25","1.100","1.33","0.38","8.34","104.63"
"07/10/2013","Oil, Olive, Extra Virgin","Lunch","1.0","Tablespoon","120","14","0","0","0","0"
"07/10/2013","Chicken, Breast, Grilled","Lunch","6.0","Ounces","186","6","33","0","97.50","280"
"07/10/2013","Shrimp","Lunch","3.0","Ounces","80","1","18","0","170","190"
"07/10/2013","Salsa, Chunky Chipotle","Lunch","0.125","Cup","8","0","0","2","0","230.8"
"07/10/2013","Tortilla, Flour, 10","Lunch","1.0","Each","218","5.42","5.80","35.95","0","445.20"
"07/10/2013","Egg, Scrambled, Large","Lunch","1.0","Each","102","7.45","6.76","1.34","214.72","170.80"
"07/10/2013","Pork, Chorizo","Lunch","2.0","Ounces","168","14.40","8","2.40","100","536"
"07/10/2013","Potatoes, Red, Baby, Cooked","Lunch","0.5","Cup","76","0.13","1.96","16.65","0","10.20"
"07/10/2013","Ground Beef, 85% Lean","Dinner","2.0","Ounces","142","8.77","14.69","0","51","40.80"
"07/10/2013","Organic Whole Wheat Spaghetti","Dinner","2.0","Ounces","210","1.50","8","41","0","0"
"07/10/2013","Milk, Whole, 3.25%","Dinner","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"07/10/2013","Marinara Sauce","Dinner","1.0","Cup","100","4","2","16","0","980"
"07/10/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"07/10/2013","Peanut M&Ms","Snacks","1.0","Serving","250","13","5","30","5","25"
"07/10/2013","Black Cherry Almond Bar","Snacks","1.0","Serving","240","5","10","43","0","130"
"07/10/2013","TJs Turkey Jerky","Snacks","4.0","Servings","240","n/a","n/a","n/a","n/a","n/a"
"07/10/2013","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","0","2.88"
"07/10/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"07/10/2013","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"07/09/2013","Egg, Scrambled, Large","Breakfast","1.5","Each","153","11.17","10.15","2.1","322.8","256.20"
"07/09/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"07/09/2013","Butter, Unsalted","Breakfast","1.0","Teaspoon","34","3.84","0.4","0","10.18","0.52"
"07/09/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"07/09/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"07/09/2013","Roast Beef & Cheddar on French Roll","Lunch","1.0","Each","720","35","40","60","110","990"
"07/09/2013","Yogurt With Granola Light Blueberry","Lunch","12.0","Ounces","380","5","10","70","10","210"
"07/09/2013","Ribeye Steak","Dinner","6.5","Ounces","439","34.13","32.50","0","97.50","97.50"
"07/09/2013","Teeny Tiny Potatoes","Dinner","1.0","Serving","130","4.50","2","19","0","45"
"07/09/2013","Broccoli & Cauliflower Duet","Dinner","0.5","Package","50","0","4","8","0","50"
"07/09/2013","Cheese, Parmesan & Romano, Grated","Dinner","1.333","Tablespoons","27","1.100","2.67","0","5.33","73.31"
"07/09/2013","Sour Cream, Light","Dinner","2.667","Tablespoons","55","4.24","1.40","2.84","14","28.40"
"07/09/2013","Milk, Whole, 3.25%","Dinner","1.333","Tablespoons","12","0.66","0.64","0.98","2.3","8.74"
"07/09/2013","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"07/09/2013","Grapes","Snacks","1.5","Cups","92","0.48","0.87","23.67","0","2.76"
"07/09/2013","Nectarines, Med, Fresh","Snacks","1.0","Each","62","0.45","1.51","14.98","0","0"
"07/08/2013","Berry scone","Breakfast","2.0","Servings","300","9","6","48","0","500"
"07/08/2013","Corn Tortillas - Trader Joe's","Breakfast","2.0","Pieces","120","1","2","24","0","0"
"07/08/2013","Egg, Scrambled, Large","Breakfast","1.5","Each","153","11.17","10.15","2.1","322.8","256.20"
"07/08/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"07/08/2013","Lite Shredded Three Cheese Blend","Breakfast","2.0","Tablespoons","40","2","4","0.50","7.50","67.50"
"07/08/2013","Sour Cream, Light","Breakfast","0.5","Tablespoon","10","0.80","0.26","0.53","2.63","5.33"
"07/08/2013","Chicken, Breast, Grilled","Lunch","8.0","Ounces","248","8","44","0","130","373.33"
"07/08/2013","Beef, Carne Asada, Steaks, w/ Lime Juice & Seasonings","Lunch","8.0","Ounces","213","8","34.67","2.67","93.33","666.67"
"07/08/2013","Tempeh","Lunch","0.5","Cup","160","8.96","15.39","7.79","0","7.47"
"07/08/2013","Curd Cheese, Soybean","Lunch","0.5","Cup","170","9.11","14.6","7.76","0","22.50"
"07/08/2013","Vegetables, Chop Suey","Lunch","0.25","Cup","8","0","0","1.50","0","320"
"07/08/2013","Asparagus, Spears, Trimmed","Dinner","8.0","Each","32","0","4.80","4.80","0","0"
"07/08/2013","Pork, Chop, Sirloin, Broiled","Dinner","0.667","Pound","629","26.2","92.34","0","275.32","169.43"
"07/08/2013","Pizza, Cheese & Veggies, 8","Dinner","0.25","Each","185","6.25","9","25","12.50","317.50"
"07/08/2013","Milk, Whole, 3.25%","Dinner","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"07/08/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"07/08/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"07/08/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"07/08/2013","Cherries, Sweet","Snacks","1.0","Cup","97","0.31","1.63","24.66","0","0"
"07/08/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"07/08/2013","Milk, Whole, 3.25%","Snacks","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"07/14/2013","Walking","Exercise","80","minutes","246.074"
"07/13/2013","Walking","Exercise","20","minutes","61.5185"
"07/13/2013","Walking","Exercise","120","minutes","369.111"
"07/13/2013","Bicycling","Exercise","145","minutes","1248.82"
"07/12/2013","Weight Lifting","Exercise","20","minutes","50.0"
"07/12/2013","Stairmaster","Exercise","35","minutes","402.569"
"07/12/2013","Walking","Exercise","30","minutes","73.8222"
"07/11/2013","Walking","Exercise","20","minutes","49.2148"
"07/11/2013","Walking","Exercise","30","minutes","73.8222"
"07/10/2013","Walking","Exercise","30","minutes","73.8222"
"07/10/2013","Weight Lifting","Exercise","20","minutes","50.0"
"07/10/2013","Stairmaster","Exercise","35","minutes","402.569"
"07/09/2013","Walking","Exercise","20","minutes","49.2148"
"07/08/2013","Stairmaster","Exercise","35","minutes","402.569"
"07/08/2013","Weight Lifting","Exercise","20","minutes","50.0"
"07/08/2013","Walking","Exercise","30","minutes","73.8222"
