"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"12/22/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"12/22/2013","Wheat, Bread, Bakery Light","Breakfast","2.0","Slices","80","1","5","17","0","160"
"12/22/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"12/22/2013","Egg Whites, Large, Ckd","Breakfast","1.0","Each","25","0","5.91","0.38","0","75.48"
"12/22/2013","Cheese, Mexican, 4 Cheese, Shred, Rducd Fat","Breakfast","2.0","Tablespoons","40","3","4","0.50","7.50","95"
"12/22/2013","Pie, Key Lime","Lunch","0.25","Each","110","4","1.75","16.50","n/a","85"
"12/22/2013","Potato, Baked","Lunch","0.75","Each","150","0.38","3","32.25","n/a","232.50"
"12/22/2013","Salad, Garden","Lunch","1.0","Each","100","5","5","10","n/a","160"
"12/22/2013","Butter, Potato Add On","Lunch","0.25","Each","23","2.50","0","0.25","n/a","20"
"12/22/2013","Dressing, Blue Cheese, 1.5 oz","Lunch","0.333","Each","80","8.66","0.67","0.67","n/a","86.58"
"12/22/2013","Hand Bettered Fish & Chips","Lunch","1.0","Each","630","26","45","54","n/a","980"
"12/22/2013","Sour Cream, Potato Add on","Lunch","0.25","Each","8","0.63","0","0.25","n/a","2.50"
"12/22/2013","Biscuit, Cheddar Bay","Lunch","1.0","Each","150","8","3","16","n/a","350"
"12/22/2013","Scone, Maple Oat Pecan","Dinner","1.5","Each","660","27","12","88.50","n/a","n/a"
"12/22/2013","Fish, Smoked Salmon (Lox)","Dinner","1.0","Ounce","33","1.22","5.18","0","6.52","567"
"12/22/2013","Bread, Wheat","Dinner","1.0","Slice","67","0.91","2.73","11.88","0","130.25"
"12/22/2013","Ham, Honey, Smoked","Dinner","2.0","Ounces","69","1.34","10.17","4.12","12.47","510.30"
"12/22/2013","Cheese, Gorgonzola, Crumbled","Dinner","1.0","Ounce","100","8","6","1","25","380"
"12/22/2013","Bread, White","Dinner","1.0","Slice","67","0.82","1.91","12.65","0","170.25"
"12/22/2013","Tea, Brewed w/ Tap Water","Dinner","2.0","Cups","5","0","0","1.42","0","14.22"
"12/22/2013","Whipped Cream, Extra Creamy","Dinner","0.25","Cup","40","3","0","0","10","0"
"12/22/2013","Jam, Strawberry","Dinner","1.0","Tablespoon","50","0","0","13","0","0"
"12/22/2013","Cookie, Sugar","Dinner","2.5","Each","179","7.91","1.91","25.46","19.13","133.88"
"12/22/2013","Cake, Yellow, Chocolate Frosted","Dinner","1.0","Piece","243","11.14","2.43","35.46","35.20","215.68"
