"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"02/17/2013","French Toast (flaxseed)","Breakfast","1.0","Serving","294","10.69","16.91","35.1","123.31","331.94"
"02/17/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"02/17/2013","Pea Soup","Lunch","2.0","Servings","247","3.33","15.37","41.45","n/a","1168.19"
"02/17/2013","Sausage, Chorizo, Pork & Beef, Link","Lunch","1.0","Each","273","22.96","14.46","1.12","52.80","741"
"02/17/2013","Trader Joes Red Thai Curry","Dinner","1.0","Cup","320","24","4","28","20","3680"
"02/17/2013","Chicken Breast, Skinless, Cooked","Dinner","1.5","Each","213","4.61","40.2","0","109.65","95.46"
"02/17/2013","Rice, Brown, Medium Grain, Cooked","Dinner","1.0","Cup","230","2","5","49","0","1.95"
"02/17/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"02/16/2013","Waffles, Belgian","Breakfast","1.0","Piece","130","5","2","16","30","120"
"02/16/2013","Egg, Scrambled, Large","Breakfast","0.5","Each","51","3.72","3.38","0.67","107.36","85.40"
"02/16/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"02/16/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"02/16/2013","Syrup, Maple","Breakfast","1.0","Tablespoon","52","0.4","0","13.42","0","1.80"
"02/16/2013","Butter, Unsalted","Breakfast","1.0","Teaspoon","34","3.84","0.4","0","10.18","0.52"
"02/16/2013","Dish, Beef & Broccoli, in a Garlic Sesame Sauce","Lunch","8.0","Ounces","201","7.80","15.60","14.49","27.86","902.69"
"02/16/2013","Eggplant, Stir-friend","Lunch","1.0","Each","288","9","6","48","n/a","1314"
"02/16/2013","Sauce, Garlic & Herb, Roasted Garlic, 100% Natural","Lunch","4.0","Fluid ounces","89","2.96","1.97","12.82","0","453.46"
"02/16/2013","Pork, Nutrition Wise, Center Cut, Loin, Roast, Boneless","Lunch","3.0","Ounces","98","2.25","16.50","0.75","45","172.50"
"02/16/2013","Yogurt, Plain, Nonfat","Lunch","5.0","Ounces","67","0","7.50","10","4.17","100"
"02/16/2013","Blueberry Preserves","Lunch","0.667","Tablespoon","33","0","0","8.67","0","3.34"
