"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"05/19/2013","Sandwich, Lox & Bagels","Breakfast","1.0","Each","520","21","25","66","50","980"
"05/19/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/19/2013","French Fries","Lunch","1.0","Each","400","18","7","54","0","245"
"05/19/2013","Ketchup","Lunch","0.125","Cup","29","0.9","0.52","7.54","0","334.20"
"05/19/2013","Cheeseburger, Double Double, w/spread","Lunch","1.0","Each","670","41","37","39","120","1440"
"05/19/2013","Boulliabaisse; eMealz","Dinner","2.0","Servings","377","16.65","37.36","18.100","197.50","1630.49"
"05/19/2013","Trader Joes Sour Dough Boule","Dinner","3.0","Ounces","173","0","n/a","n/a","0","400"
"05/19/2013","Peppers, Bell, Red, Sweet, Chopped","Snacks","0.25","Cup","12","0.11","0.37","2.25","0","1.49"
"05/19/2013","Apple, Large","Snacks","2.0","Each","232","0.76","1.16","61.59","0","4.46"
"05/18/2013","Muffin, Blueberry, Medium","Breakfast","1.0","Each","444","21.74","5.97","55.98","45.20","355.95"
"05/18/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/18/2013","Tortilla, Corn","Lunch","3.0","Each","157","2.5","4.10","32.14","0","32.40"
"05/18/2013","Beef, Top Sirloin Steak, Sirloin, Cooked, Choice, 0 Trim","Lunch","2.0","Ounces","146","8.93","15.19","0","47.3","30.60"
"05/18/2013","Chicken, Breast, Grilled","Lunch","2.0","Ounces","62","2","11","0","32.50","93.33"
"05/18/2013","Vegetables, Chop Suey","Lunch","0.25","Cup","8","0","0","1.50","0","320"
"05/18/2013","Bread, Pita, White","Lunch","1.0","Each","165","0.72","5.46","33.42","0","321.60"
"05/18/2013","Hummus, Spicy","Lunch","0.333","Cup","133","9.32","5.33","13.32","0","319.68"
"05/18/2013","Falafel, Homemade","Lunch","2.0","Each","113","6.5","4.53","10.83","0","99.96"
"05/18/2013","Chicken, Drumstick, w/ Skin, Cooked","Lunch","1.0","Each","112","5.80","14.6","0","47.32","46.80"
"05/18/2013","Chicken, Thigh, w/ Skin, Cooked","Lunch","1.0","Each","153","9.60","15.54","0","57.66","52.8"
"05/18/2013","Sushi, Seaweed Salad","Dinner","1.0","Package","45","4","1","4","0","210"
"05/18/2013","Sushi, tuna roll","Dinner","3.0","Pieces","75","0","4","15","2","60"
"05/18/2013","Sushi, Nigiri, Fresh Salmon","Dinner","4.0","Each","272","4","20","36","32","116"
"05/18/2013","Tea, Brewed w/ Tap Water","Dinner","1.5","Cups","4","0","0","1.7","0","10.66"
"05/18/2013","Cucumber, Skinless, Pared, Chopped","Dinner","0.5","Cup","8","0.11","0.39","1.44","0","1.33"
"05/18/2013","Sushi, California Roll Plus","Dinner","4.0","Each","247","5","7","43.80","0","423.50"
"05/18/2013","Rice Cake, Mochi Sweet, Organic","Dinner","2.0","Each","140","0","2","30","0","110"
