"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"04/02/2013","Mussels, In Garlic Butter Sauce","Dinner","8.0","Ounces","198","13.88","13.88","3.96","59.47","317.17"
"04/02/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"04/02/2013","Candy, Mints, Peppermint","Snacks","2.0","Each","7","0","0","1.33","0","0"
"04/02/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"04/01/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"04/01/2013","Egg, Scrambled, Large","Breakfast","1.0","Each","102","7.45","6.76","1.34","214.72","170.80"
"04/01/2013","Tortilla, Corn","Breakfast","2.0","Each","105","1.37","2.74","21.43","0","21.60"
"04/01/2013","Sour Cream, Light","Breakfast","2.0","Teaspoons","14","1.6","0.35","0.71","3.50","7.10"
"04/01/2013","Sauce, Hot","Breakfast","1.0","Teaspoon","0","0","0","0","0","50"
"04/01/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"04/01/2013","Tortilla, Corn","Lunch","6.0","Each","314","4.10","8.21","64.28","0","64.80"
"04/01/2013","Pork, Carne Al Pastor, w/ Adobo Seasoning, Diced","Lunch","4.0","Ounces","120","4","18.67","1.33","53.33","386.67"
"04/01/2013","Beef, Carne Asada, Steaks, w/ Lime Juice & Seasonings","Lunch","4.0","Ounces","107","4","17.33","1.33","46.67","333.33"
"04/01/2013","Chicken, Breast, Grilled","Lunch","4.0","Ounces","124","4","22","0","65","186.67"
"04/01/2013","Papaya Mango Salsa","Lunch","0.25","Cup","30","0","0","6","0","400"
"04/01/2013","Green & Yellow Beans","Dinner","6.0","Ounces","50","0","2","10","0","0"
"04/01/2013","Lasagne, Meat","Dinner","0.75","Pound","510","28.50","27","37.50","67.50","1485"
"04/01/2013","Falafel Wrap w/ Sauce","Dinner","0.5","Package","310","15","7","37","0","460"
"04/01/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"04/07/2013","Bicycling","Exercise","335","minutes","3108.59"
"04/06/2013","Walking","Exercise","30","minutes","79.5374"
"04/06/2013","Walking","Exercise","30","minutes","79.5374"
"04/05/2013","Walking","Exercise","20","minutes","53.0249"
"04/05/2013","Walking","Exercise","20","minutes","53.0249"
"04/05/2013","Walking","Exercise","30","minutes","79.5374"
"04/05/2013","Stairmaster","Exercise","30","minutes","379.351"
"04/03/2013","Walking","Exercise","30","minutes","79.5374"
"04/03/2013","Stairmaster","Exercise","30","minutes","379.351"
"04/02/2013","Walking","Exercise","20","minutes","53.0249"
