"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"10/20/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"10/20/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"10/20/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"10/20/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"10/20/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"10/20/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"10/20/2013","Burrito; Regular Al Pastor","Lunch","1.0","Serving","701","10.13","38.54","112.84","53.33","1448.11"
"10/20/2013","Shephard's Pie; eMeals","Dinner","2.0","Servings","619","15.18","52.3","62.59","121.53","508.48"
"10/20/2013","Milk, 1%, w/ Vitamin A & D","Dinner","2.0","Cups","205","4.73","16.45","24.35","24.40","214.72"
"10/20/2013","Grapes","Snacks","1.5","Cups","92","0.48","0.87","23.67","0","2.76"
"10/20/2013","Strawberries, Whole","Snacks","4.0","Cups","184","1.73","3.86","44.24","0","5.76"
"10/20/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"10/19/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"10/19/2013","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","423","140"
"10/19/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"10/19/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"10/19/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"10/19/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"10/19/2013","Plain FF Yogurt","Lunch","4.0","Cups","480","0","48","68","20","720"
"10/19/2013","Grapes","Lunch","1.5","Cups","92","0.48","0.87","23.67","0","2.76"
"10/19/2013","Broccoli","Dinner","1.5","Cups","46","0.51","3.85","9.6","0","45.5"
"10/19/2013","Rice, White, Medium Grain, Cooked","Dinner","1.0","Cup","242","0.39","4.43","53.18","0","0"
"10/19/2013","Meal, Pulled Pork, w/ Barbecue Sauce","Dinner","10.0","Ounces","450","12.50","40","50","125","2550"
"10/19/2013","Strawberries, Whole","Snacks","4.0","Cups","184","1.73","3.86","44.24","0","5.76"
"10/19/2013","Wine, Champagne","Snacks","8.0","Fluid ounces","182","0","0","4.40","0","0"
"10/19/2013","Guacamole, Mild","Snacks","5.0","Tablespoons","132","11.13","1.1","7.8","0","283.33"
"10/19/2013","Chips, Tortilla, White Corn","Snacks","8.0","Pieces","80","4","1.14","8.57","0","45.71"
"10/19/2013","Beer","Snacks","14.0","Fluid ounces","179","0","1.91","14.74","0","16.61"
"10/19/2013","Cupcake, Red Velvet, w/ Buttercreme Icing","Snacks","2.5","Each","525","30","2.50","62.50","62.50","312.50"
"10/19/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"10/19/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"10/18/2013","Egg Whites","Breakfast","0.125","Cup","17","0","3.33","0","0","50"
"10/18/2013","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","423","140"
"10/18/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"10/18/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"10/18/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"10/18/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"10/18/2013","Yogurt, Organic, Plain, Fat Free","Lunch","4.0","Cups","480","0","44","72","40","720"
"10/18/2013","Grapes","Lunch","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"10/18/2013","Sourdough, French Boule","Dinner","1.5","Ounces","113","0.75","3.75","22.50","n/a","225"
"10/18/2013","Butter, Salted","Dinner","1.0","Teaspoon","34","3.84","0.4","0","10.18","27.26"
"10/18/2013","Fish Fillet, Breaded Fried","Dinner","6.0","Ounces","395","20.91","24.94","28.87","57.83","904.93"
"10/18/2013","French Fries","Dinner","1.0","Each","400","18","7","54","0","245"
"10/18/2013","Sauce, Tartar","Dinner","0.25","Cup","160","14","0","8","10","660"
"10/18/2013","Cole Slaw, Homemade","Dinner","0.5","Cup","47","1.57","0.77","7.45","4.80","13.80"
"10/18/2013","Ketchup","Dinner","0.25","Cup","58","0.19","1.4","15.9","0","668.40"
"10/18/2013","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"10/18/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"10/18/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
