"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"10/06/2013","Sausage, Jimmy Dean Turkey","Breakfast","2.0","Pieces","100","7","11","1","70","420"
"10/06/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"10/06/2013","Lite Cheddar Cheese","Breakfast","1.0","Slice","70","4.50","8","n/a","15","n/a"
"10/06/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"10/06/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"10/06/2013","Burrito; Regular Al Pastor","Lunch","1.0","Serving","701","10.13","38.54","112.84","53.33","1448.11"
"10/06/2013","Brainwash Bacon Blue Burger","Dinner","1.0","Serving","892","60.92","74.1","7.52","237.18","1352.2"
"10/06/2013","French Fries","Dinner","0.5","Each","200","9","3.50","27","0","122.50"
"10/06/2013","Ketchup","Dinner","0.125","Cup","29","0.9","0.52","7.54","0","334.20"
"10/06/2013","Mustard, Yellow, Prepared","Dinner","0.125","Cup","20","1.20","1.31","1.60","0","340.50"
"10/06/2013","Matcha Green Tea Fraedo","Snacks","1.25","Servings","325","7.50","8.75","56.25","31.25","262.50"
"10/06/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"10/06/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"10/06/2013","Grapes","Snacks","2.0","Cups","123","0.64","1.16","31.56","0","3.68"
"10/05/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"10/05/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"10/05/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"10/05/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"10/05/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"10/05/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"10/05/2013","Potatoes, Russet, w/ Skin, Baked, Large, 3 - 4 1/4","Lunch","1.0","Each","281","0.45","6.28","63.3","0","20.93"
"10/05/2013","Chili, w/ Beans","Lunch","0.5","Cup","143","7.3","7.31","15.24","21.76","668.16"
"10/05/2013","Cheese, Cheddar, Shredded","Lunch","0.25","Cup","114","9.36","7.3","0.36","29.66","175.43"
"10/05/2013","Beer","Lunch","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"10/05/2013","Soup, Chicken Noodle, Homestyle Condensed","Dinner","6.0","Cups","847","24.4","47.93","96.1","120.96","8467.20"
"10/05/2013","Egg Roll, Chicken","Dinner","1.0","Each","158","3.61","8.35","22.83","11.20","448"
"10/05/2013","Ice Cream, Pineapple Coconut","Snacks","0.25","Cup","115","6.50","2","12.50","45","27.50"
"10/05/2013","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"10/05/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"10/04/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"10/04/2013","Corn Tortillas - Trader Joe's","Breakfast","2.0","Pieces","120","1","2","24","0","0"
"10/04/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"10/04/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
