"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"09/15/2013","Sandwich, Egg McMuffin","Breakfast","1.0","Each","300","12","18","32","260","780"
"09/15/2013","Hash Browns","Breakfast","1.0","Each","139","8.72","1.20","13.94","0","290.44"
"09/15/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/15/2013","Burrito; Curry Up Now","Lunch","1.0","Serving","1,112","39.2","49.72","134.71","150","2507.54"
"09/15/2013","Mango Lassi","Lunch","1.5","Cups","270","5.55","463.50","22.50","78","78"
"09/15/2013","Soybeans, Edamame, Ckd","Dinner","0.25","Cup","63","2.88","5.56","4.97","0","6.30"
"09/15/2013","Tea, Brewed w/ Tap Water","Dinner","1.5","Cups","4","0","0","1.7","0","10.66"
"09/15/2013","Sushi, California Roll Plus","Dinner","7.0","Each","432","8.75","12.25","76.65","0","741.13"
"09/15/2013","Sushi, Nigiri, Fresh Salmon","Dinner","4.0","Each","272","4","20","36","32","116"
"09/15/2013","Beer","Dinner","20.333","Fluid ounces","259","0","2.77","21.41","0","24.13"
"09/15/2013","Eggplant, Whole","Dinner","0.5","Each","55","0.44","2.31","13.5","0","4.58"
"09/15/2013","Energy Drops","Snacks","2.0","Pieces","36","0","0","8.80","0","26"
"09/15/2013","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"09/15/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"09/15/2013","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"09/15/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"09/14/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"09/14/2013","Egg, Large","Breakfast","1.5","Each","107","7.46","9.43","0.59","317.25","105"
"09/14/2013","Swiss Cheese, Light","Breakfast","1.0","Slice","80","4","8","0.40","15","130"
"09/14/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"09/14/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/14/2013","Milk, 1%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","6","0.15","0.51","0.76","0.76","6.71"
"09/14/2013","Muffin, Blueberry, Medium","Lunch","1.0","Each","444","21.74","5.97","55.98","45.20","355.95"
"09/14/2013","Drink, Whey Protein","Lunch","1.0","Serving","120","1","24","3","30","60"
"09/14/2013","Crackers, Ritz","Dinner","8.0","Each","126","5.94","1.85","16.26","0","225.79"
"09/14/2013","Ground Beef, 85% Lean","Dinner","4.5","Ounces","319","19.74","33.6","0","114.75","91.80"
"09/14/2013","French Fries, Steak Cut, Frozen, Cooked w/ Salt","Dinner","17.0","Each","344","8.50","5.81","61","0","843.35"
"09/14/2013","Beer","Dinner","34.0","Fluid ounces","434","0","4.64","35.81","0","40.35"
"09/14/2013","Mussels, Blue, Cooked","Dinner","2.0","Ounces","98","2.54","13.49","4.19","31.75","209.22"
"09/14/2013","Cheese, Blue, Cube","Dinner","2.0","Ounces","200","16.30","12.13","1.33","42.52","790.97"
"09/14/2013","Waffles, Plain, Homemade","Dinner","0.25","Each","55","2.64","1.48","6.17","12.94","95.81"
"09/14/2013","Blueberries","Dinner","0.25","Cup","21","0.12","0.27","5.36","0","0.37"
"09/14/2013","Black Cherry Almond Bar","Snacks","1.0","Piece","240","5","10","43","0","130"
"09/14/2013","Light Coconut Milk","Snacks","0.333","Cup","50","4","0","4","0","25"
"09/14/2013","Organic Tropical Fruit Blend","Snacks","1.0","Cup","90","0","1","23","0","10"
"09/14/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"09/14/2013","Pie, Apple","Snacks","1.0","Piece","296","13.75","2.38","42.50","0","332.50"
"09/14/2013","Whipped Cream, Extra Creamy","Snacks","0.25","Cup","40","3","0","0","10","0"
"09/13/2013","Tortilla, Corn","Breakfast","2.0","Each","105","1.37","2.74","21.43","0","21.60"
"09/13/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"09/13/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"09/13/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"09/13/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/13/2013","Sauce, Hot","Breakfast","0.5","Tablespoon","0","0","0","0","0","165"
"09/13/2013","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"09/13/2013","Brussels Sprouts","Dinner","0.75","Cup","105","0.79","4.50","10.50","0","90"
"09/13/2013","Pork Chops Thin","Dinner","2.667","Servings","373","9.33","69.34","0","146.69","133.35"
"09/13/2013","Apple, Medium","Dinner","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"09/13/2013","Bacon, Uncured, Apple Smoked","Dinner","1.0","Piece","90","7","5","0","15","240"
"09/13/2013","Shallots, Radish, Fresih","Dinner","1.0","Tablespoon","7","0.1","0.25","1.68","0","1.20"
"09/13/2013","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"09/13/2013","Muffin, Blueberry, Medium","Snacks","0.5","Each","222","10.87","2.98","27.99","22.60","177.97"
"09/13/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"09/13/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"09/13/2013","Coffee, Brewed","Snacks","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/13/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"09/13/2013","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","0","1.36"
"09/13/2013","Lentil Vegetable Soup","Snacks","2.0","Servings","320","8","14","48","0","1360"
"09/13/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"09/13/2013","Apricot Bar","Snacks","1.0","Serving","161","2","6.30","32","0","15"
"09/12/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/12/2013","Sourdough Wheat Bread","Breakfast","2.0","Servings","180","1","8","34","0","240"
"09/12/2013","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","423","140"
"09/12/2013","Swiss Cheese, Light","Breakfast","1.0","Slice","80","4","8","0.40","15","130"
"09/12/2013","Ham, Applewood Smoked","Breakfast","1.0","Slice","37","1.33","5.33","0.67","16.67","246.67"
"09/12/2013","Burrito; Chorizo & Egg; Nob Hill","Lunch","1.0","Serving","802","45.96","43.88","53.74","743.83","1439.6"
"09/12/2013","Radishes, Large, 1 - 1 1/4","Dinner","7.0","Each","10","0.6","0.43","2.14","0","24.57"
"09/12/2013","Beef, Tenderloin, Lean, Broiled, 0 Trim","Dinner","7.333","Ounces","401","16.33","59.23","0","164.14","122.58"
"09/12/2013","Peanut Butter, Chunky","Dinner","1.0","Tablespoon","94","7.99","3.85","3.45","0","77.76"
"09/12/2013","Light Coconut Milk","Dinner","0.125","Cup","19","1.50","0","1.50","0","9.38"
"09/12/2013","Fresh Rice Noodles","Dinner","3.0","Ounces","180","0","3","42","0","260"
"09/12/2013","Cucumber, Fresh, Med","Dinner","1.0","Cup","16","0.11","0.68","3.78","0","2.8"
"09/12/2013","Soy Sauce, Low Sodium","Dinner","1.0","Tablespoon","10","0.1","0.93","1.53","0","599.94"
"09/12/2013","Vinegar, Rice, Wine","Dinner","1.0","Tablespoon","0","0","0","1","0","0"
"09/12/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"09/12/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"09/12/2013","Plums, 2 1/8","Snacks","1.0","Each","30","0.18","0.46","7.54","0","0"
"09/12/2013","Plums, 2 1/8","Snacks","1.0","Each","30","0.18","0.46","7.54","0","0"
"09/12/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"09/12/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"09/12/2013","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","0","1.36"
"09/12/2013","Strawberries, Whole","Snacks","4.0","Cups","184","1.73","3.86","44.24","0","5.76"
"09/11/2013","Bacon, Uncured, Apple Smoked","Breakfast","1.0","Piece","90","7","5","0","15","240"
"09/11/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/11/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"09/11/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"09/11/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"09/11/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"09/11/2013","Eggplant Hummus","Lunch","1.0","Cup","280","16","16","32","n/a","440"
"09/11/2013","Dolma","Lunch","4.0","Pieces","120","4","2.80","20","0","n/a"
"09/11/2013","Eggplant, Whole","Lunch","0.25","Each","27","0.22","1.16","6.53","0","2.29"
"09/11/2013","Sour Cream","Lunch","1.0","Tablespoon","20","1.25","1","1","5","15"
"09/11/2013","Bread, Pita, White","Lunch","1.0","Each","165","0.72","5.46","33.42","0","321.60"
"09/11/2013","Chicken, Breast, Grilled","Lunch","4.0","Ounces","124","4","22","0","65","186.67"
"09/11/2013","Lamb, Ground, Cooked","Lunch","3.0","Ounces","241","16.71","21.5","0","82.50","68.89"
"09/11/2013","Lasagne; 95/5 Beef","Dinner","3.0","Servings","1,009","23.26","81.24","102.46","395.46","996.59"
"09/11/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"09/11/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"09/11/2013","Bread, Pita, White","Snacks","0.333","Each","55","0.24","1.82","11.13","0","107.9"
"09/11/2013","Eggplant Hummus","Snacks","0.5","Cup","140","8","8","16","n/a","220"
"09/11/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"09/11/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"09/11/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"09/11/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"09/11/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"09/10/2013","Sandwich, Egg Mit, Cheese","Breakfast","1.0","Each","570","25","26","60","365","930"
"09/10/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/10/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"09/10/2013","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"09/10/2013","Ham, Applewood Smoked","Dinner","1.0","Slice","37","1.33","5.33","0.67","16.67","246.67"
"09/10/2013","Swiss Cheese, Light","Dinner","1.0","Slice","80","4","8","0.40","15","130"
"09/10/2013","Chicken, Breast, Grilled","Dinner","8.0","Ounces","248","8","44","0","130","373.33"
"09/10/2013","Butter Lettuce & Radicchio","Dinner","2.0","Cups","7","0","0.67","2","0","3.33"
"09/10/2013","Apple, Small","Dinner","1.0","Each","77","0.25","0.39","20.58","0","1.49"
"09/10/2013","Vinegar, Apple Cider","Dinner","1.0","Tablespoon","0","0","0","0","0","0"
