"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"03/19/2014","Beef Jerky","Snacks","1.0","Serving","100","1","17","6","n/a","n/a"
"03/19/2014","Grapes","Snacks","4.0","Cups","247","1.29","2.32","63.11","0","7.36"
"03/18/2014","Corned Beef","Breakfast","4.0","Ounces","190","11","20","2","60","1620"
"03/18/2014","Potatoes, Red, Baby, Cooked","Breakfast","0.5","Cup","76","0.13","1.96","16.65","0","10.20"
"03/18/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/18/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"03/18/2014","Tamale, Chicken","Lunch","3.0","Each","780","0","27","81","105","2010"
"03/18/2014","Chicken, Wing, w/ Skin, Cooked","Dinner","4.0","Each","394","26.47","36.53","0","114.24","111.52"
"03/18/2014","Oil, Olive, Extra Virgin","Dinner","0.5","Tablespoon","60","7","0","0","0","0"
"03/18/2014","Balsamic Vinegar, White","Dinner","0.5","Tablespoon","3","0","0","1","0","2.50"
"03/18/2014","Tomatoes, Peeled w Basil Leaf","Dinner","2.0","Cups","100","0","4","20","0","80"
"03/18/2014","Asparagus, Spears, Cooked","Dinner","8.0","Each","40","0","6","6","0","0"
"03/18/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"03/18/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"03/18/2014","Beef Jerky","Snacks","1.0","Serving","100","1","17","6","n/a","n/a"
"03/18/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"03/18/2014","TJ Very Cherry Berry Blend","Snacks","1.0","Serving","90","0","1","22","0","5"
"03/18/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"03/18/2014","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"03/17/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"03/17/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/17/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"03/17/2014","Bread, English Muffins, Fat Free","Breakfast","1.0","Piece","110","0","5","23","0","200"
"03/17/2014","Chicken, Breast, Grilled","Lunch","3.0","Ounces","93","3","16.50","0","48.75","140"
"03/17/2014","Cole Slaw, Homemade","Lunch","1.0","Cup","94","3.13","1.55","14.89","9.60","27.60"
"03/17/2014","Vegetables, Mixed, Canned","Lunch","1.0","Cup","80","0.41","4.22","15.9","0","242.87"
"03/17/2014","Tamale, Chicken","Lunch","1.0","Each","260","0","9","27","35","670"
"03/17/2014","Corned Beef","Dinner","8.0","Ounces","380","22","40","4","120","3240"
"03/17/2014","Potatoes, Red, Baby, Cooked","Dinner","1.5","Cups","227","0.38","5.87","49.95","0","30.60"
"03/17/2014","Cabbage, Chopped","Dinner","2.0","Cups","45","0.18","2.28","10.32","0","32.4"
"03/17/2014","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"03/17/2014","Mustard, Honey Dijon","Dinner","2.0","Tablespoons","30","0","0","6","0","240"
"03/17/2014","Whiskey, 80 Proof","Dinner","1.0","Fluid ounce","64","0","0","0","0","0.28"
"03/17/2014","Whiskey, 80 Proof","Snacks","0.5","Fluid ounce","32","0","0","0","0","0.14"
"03/17/2014","Cole Slaw, Homemade","Snacks","1.0","Cup","94","3.13","1.55","14.89","9.60","27.60"
"03/17/2014","Vegetables, Mixed, Canned","Snacks","1.0","Cup","80","0.41","4.22","15.9","0","242.87"
"03/17/2014","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","0","1.44"
"03/23/2014","Walking","Exercise","20","minutes","61.5185"
"03/22/2014","Walking","Exercise","15","minutes","46.1388"
"03/22/2014","Walking","Exercise","20","minutes","61.5185"
"03/21/2014","Walking","Exercise","50","minutes","153.796"
"03/21/2014","Walking","Exercise","50","minutes","153.796"
"03/21/2014","Walking","Exercise","30","minutes","92.2777"
"03/20/2014","Rock Climbing","Exercise","30","minutes","239.922"
"03/20/2014","Weight Lifting","Exercise","30","minutes","75.0"
"03/20/2014","Walking","Exercise","30","minutes","92.2777"
"03/19/2014","Walking","Exercise","70","minutes","215.315"
"03/18/2014","Rock Climbing","Exercise","15","minutes","119.961"
"03/18/2014","Weight Lifting","Exercise","30","minutes","75.0"
"03/18/2014","Running","Exercise","40","minutes","531.52"
"03/17/2014","Walking","Exercise","50","minutes","153.796"
"03/17/2014","Walking","Exercise","50","minutes","153.796"
