"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"01/05/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/05/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/05/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/05/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/05/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/05/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/05/2014","Super Burrito","Lunch","1.0","Serving","1,015","29.14","55.39","130.20","113.84","1479.49"
"01/05/2014","spg - Ginger Brew, Premium, Reed's","Lunch","12.0","Ounces","145","0","0","37.40","0","5"
"01/05/2014","Cafe Mocha; Nonfat; Medium","Lunch","16.0","Ounces","220","1","16","35","5","210"
"01/05/2014","Whipped Cream","Lunch","1.0","Serving","118","9","0","0","30","0"
"01/05/2014","Plain FF Yogurt","Dinner","4.0","Cups","480","0","48","68","20","720"
"01/05/2014","Grapes","Dinner","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"01/05/2014","Hummus, Tomato & Basil","Dinner","14.0","Tablespoons","245","14","7","28","0","840"
"01/05/2014","Pita Whole Wheat","Dinner","1.0","Piece","130","1.50","5","26","0","200"
"01/05/2014","Clif Bar, White Chocolate Macadamia","Snacks","1.0","Package","260","7","9","41","0","240"
"01/05/2014","Black Cherry Almond Bar","Snacks","1.0","Piece","240","5","9","44","0","135"
"01/05/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/05/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"01/05/2014","Egg, Large","Snacks","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/05/2014","TJs Turkey Jerky","Snacks","0.75","Serving","45","n/a","n/a","n/a","n/a","n/a"
"01/05/2014","Bar, Cereal, Fig","Snacks","1.0","Package","120","2","1","24","0","75"
"01/05/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/04/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/04/2014","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","423","140"
"01/04/2014","Lemonaise Light","Breakfast","0.5","Tablespoon","20","2","0","0.50","5","52.50"
"01/04/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/04/2014","Burrito; Curry Up Now","Lunch","1.0","Serving","1,112","39.2","49.72","134.71","150","2507.54"
"01/04/2014","Beer","Lunch","16.0","Fluid ounces","204","0","2.18","16.85","0","18.99"
"01/04/2014","Meal, Indian, Samosa Wraps","Lunch","1.0","Package","260","8","8","38","0","680"
"01/04/2014","Beer","Dinner","4.0","Fluid ounces","51","0","0.55","4.21","0","4.75"
"01/04/2014","Cream Puffs, Homemade","Dinner","2.0","Each","478","34.19","11.88","30.10","258.72","735.24"
"01/04/2014","Crab, Blue, Cooked","Dinner","8.0","Ounces","231","4.1","45.81","0","226.80","632.77"
"01/04/2014","Rice, Brown, Medium Grain, Cooked","Dinner","0.5","Cup","109","0.81","2.26","22.92","0","0.98"
"01/04/2014","Potatoes, Red, Baby, Cooked","Dinner","0.5","Cup","76","0.13","1.96","16.65","0","10.20"
"01/04/2014","Corn, Yellow, Sweet, Cob, Cooked","Dinner","0.5","Each","37","0.58","1.31","8.8","0","0.39"
"01/04/2014","Bread, Cornbread, From Mix","Dinner","0.5","Piece","94","3","2.16","14.43","18.30","233.40"
"01/04/2014","Grapes","Snacks","1.5","Cups","92","0.48","0.87","23.67","0","2.76"
"01/04/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/04/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/04/2014","Sausage, Chorizo, Mild","Snacks","1.0","Ounce","105","8.50","6","1.50","25","345"
"01/03/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/03/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/03/2014","Bacon, Uncured, Apple Smoked","Breakfast","1.0","Piece","90","7","5","0","15","240"
"01/03/2014","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","423","140"
"01/03/2014","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"01/03/2014","Broccoli","Dinner","2.5","Cups","50","0","6","8","0","50"
"01/03/2014","Brown Rice Microwave","Dinner","1.0","Cup","230","2","5","49","0","1.95"
"01/03/2014","Chicken, Thigh, w/ Skin, Cooked","Dinner","1.0","Each","153","9.60","15.54","0","57.66","52.8"
"01/03/2014","Chicken, Drumstick, w/ Skin, Cooked","Dinner","1.0","Each","112","5.80","14.6","0","47.32","46.80"
"01/03/2014","Chicken, Breast, Grilled","Dinner","2.0","Ounces","62","2","11","0","32.50","93.33"
"01/03/2014","Milk, Whole, 3.25%","Snacks","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"01/03/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"01/03/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"01/03/2014","M&M's, Peanut","Snacks","1.0","Package","250","13","5","30","5","25"
"01/03/2014","Plain FF Yogurt","Snacks","4.0","Cups","480","0","48","68","20","720"
"01/03/2014","Grapes","Snacks","1.5","Cups","92","0.48","0.87","23.67","0","2.76"
"01/03/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/03/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"01/02/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/02/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/02/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/02/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/02/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/02/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/02/2014","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"01/02/2014","Chicken, Stock, Real","Dinner","0.5","Cup","10","0","1.50","0.50","0","250"
"01/02/2014","Corn Starch, 100%","Dinner","1.0","Teaspoon","30","0","0","7","0","0"
"01/02/2014","Sour Cream, Light","Dinner","0.125","Cup","41","3.18","1.5","2.13","10.50","21.30"
"01/02/2014","Mustard, Yellow, Prepared","Dinner","0.5","Tablespoon","5","0.30","0.33","0.40","0","85.13"
"01/02/2014","Trader Joe's Almonds (Just a Handful of Raw Almonds)","Dinner","0.5","Serving","100","8.50","3.50","4","0","0"
"01/02/2014","Panko Breadcrumbs","Dinner","6.0","Tablespoons","79","0","3.38","16.89","n/a","50.68"
"01/02/2014","Pork, Tenderloin, Lean, Cooked","Dinner","10.0","Ounces","405","9.95","74.15","0","206.83","161.50"
"01/02/2014","Egg Whites","Dinner","0.25","Cup","33","0","6.67","0","0","100"
"01/02/2014","Brussels Sprouts: TJ's Brussels Sprouts","Dinner","10.0","Pieces","100","1.25","5","15","0","62.50"
"01/02/2014","Bar, Cereal, Fig","Snacks","1.0","Package","120","2","1","24","0","75"
"01/02/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/02/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"01/02/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/02/2014","Turkey Chili","Snacks","2.0","Cups","480","9","38","60","n/a","n/a"
"01/01/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/01/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/01/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/01/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/01/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/01/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/01/2014","Burrito; Chicken; w/Guac","Lunch","1.0","Serving","854","23.83","44.59","119.31","65","1148.6"
"01/01/2014","Apple, Large","Dinner","0.667","Each","77","0.25","0.39","20.54","0","1.49"
"01/01/2014","Butter Lettuce & Radicchio","Dinner","2.0","Cups","7","0","0.67","2","0","3.33"
"01/01/2014","Chicken, Breast, Grilled","Dinner","8.0","Ounces","248","8","44","0","130","373.33"
"01/01/2014","Pomegranate, 3 3/8","Dinner","0.333","Each","43","0.60","0.86","9.59","0","1.54"
"01/01/2014","Oil, Olive, Extra Virgin","Dinner","0.667","Tablespoon","80","9.34","0","0","0","0"
"01/01/2014","Mustard, Organic","Dinner","0.5","Tablespoon","5","0","0","0","0","75"
"01/01/2014","Juice, Lemon","Dinner","2.0","Tablespoons","8","0","0.12","2.63","0","0.31"
"01/01/2014","Cheese, Feta, Cube","Dinner","1.0","Ounce","75","6.3","4.3","1.16","25.23","316.39"
"01/01/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"01/01/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/01/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/01/2014","Plain FF Yogurt","Snacks","4.0","Cups","480","0","48","68","20","720"
