"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"03/08/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"03/08/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"03/08/2014","Ice Cream, Butter Pecan","Snacks","0.25","Cup","140","10","2","10.50","32.50","52.50"
"03/08/2014","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","0","1.36"
"03/08/2014","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"03/07/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"03/07/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/07/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"03/07/2014","Bread, English Muffins, Fat Free","Breakfast","1.0","Piece","110","0","5","23","0","200"
"03/07/2014","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"03/07/2014","French Fries","Dinner","0.75","Each","300","13.50","5.25","40.50","0","183.75"
"03/07/2014","Ketchup","Dinner","0.125","Cup","29","0.9","0.52","7.54","0","334.20"
"03/07/2014","Roll, Dinner, Plain, Large","Dinner","2.0","Each","267","5.56","9.34","44.75","3.44","460.96"
"03/07/2014","Chicken, Ground, Pan Browned","Dinner","4.0","Ounces","214","12.38","26.38","0","121.27","85"
"03/07/2014","Dressing, Mayonnaise","Dinner","1.0","Tablespoon","90","10","0","0","5","90"
"03/07/2014","Chicken, Batter Fried, Thigh, w/ Skin","Dinner","1.0","Each","238","14.22","18.58","7.81","79.98","247.68"
"03/07/2014","Cheese, Cheddar, Slice","Dinner","0.5","Each","56","4.64","3.49","0.18","14.70","86.94"
"03/07/2014","Guacamole, Med","Dinner","1.0","Tablespoon","27","2.30","0.40","1.85","0","59.75"
"03/07/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"03/07/2014","Snickers Bar","Snacks","1.0","Serving","250","12","4","33","5","120"
"03/07/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"03/07/2014","Milk, Whole, 3.25%","Snacks","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"03/07/2014","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"03/07/2014","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"03/07/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"03/06/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"03/06/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/06/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"03/06/2014","Bread, English Muffins, Fat Free","Breakfast","1.0","Piece","110","0","5","23","0","200"
"03/06/2014","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"03/06/2014","Greek Yogurt, Plain, Nonfat","Dinner","4.0","Cups","480","0","88","28","0","280"
"03/06/2014","Blackberries","Dinner","2.0","Cups","124","1.41","4","27.68","0","2.88"
"03/06/2014","Hot dog Hebrew National 97% Fat Free Beef Frank","Dinner","7.0","Pieces","315","7","42","14","105","3430"
"03/06/2014","Milk, Whole, 3.25%","Snacks","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"03/06/2014","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","0","1.36"
"03/06/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"03/06/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"03/05/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"03/05/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/05/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"03/05/2014","Bread, English Muffins, Fat Free","Breakfast","1.0","Piece","110","0","5","23","0","200"
"03/05/2014","Broccoli","Lunch","3.0","Cups","60","0","7.20","9.60","0","60"
"03/05/2014","Chicken, Breast, Grilled","Lunch","2.0","Ounces","62","2","11","0","32.50","93.33"
"03/05/2014","Kale, Weight","Lunch","1.0","Ounce","14","n/a","n/a","n/a","n/a","n/a"
"03/05/2014","Salad Dressing, Ranch","Lunch","1.0","Tablespoon","74","7.79","0.20","0.67","4.6","143.55"
"03/05/2014","Quinoa, Cooked","Lunch","2.0","Tablespoons","28","0.44","1.2","4.93","0","1.62"
"03/05/2014","Tortilla, Flour, Burrito Size","Lunch","1.5","Each","300","7.50","7.50","51","0","900"
"03/05/2014","Lunchmeat, Turkey Roll, Slice","Lunch","2.0","Pieces","51","0.86","7.69","2.62","17.68","541.84"
"03/05/2014","Apple, Large","Lunch","0.25","Each","29","0.9","0.14","7.70","0","0.56"
"03/05/2014","Pastrami, Beef","Lunch","5.0","Slices","206","8.15","30.52","0.50","95.20","1239"
"03/05/2014","Cole Slaw, Fast Food","Lunch","0.25","Cup","50","3.27","0.31","4.91","1.32","66.99"
"03/05/2014","Extra Lean Ground Beef 96%","Dinner","16.0","Ounces","520","16","84","0","240","260"
"03/05/2014","Egg, Large","Dinner","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/05/2014","Tortilla, Corn","Dinner","4.0","Each","209","2.74","5.47","42.85","0","43.20"
"03/05/2014","Lite Shredded Three Cheese Blend","Dinner","0.25","Cup","80","4","8","1","15","135"
"03/05/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"03/05/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"03/05/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"03/05/2014","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"03/05/2014","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","0","1.36"
"03/05/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"03/04/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"03/04/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/04/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"03/04/2014","Flaxseed Sprouted Wheat Bread","Breakfast","2.0","Slices","100","2","6","18","0","100"
"03/04/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"03/04/2014","Rice, Brown, Medium Grain, Cooked","Lunch","1.0","Cup","230","2","5","49","0","1.95"
"03/04/2014","Pork, Chop, Center Loin, Cooked","Lunch","12.0","Ounces","711","37.63","87.13","0","285.77","187.11"
"03/04/2014","Sauce, Chili, Hot","Lunch","1.0","Tablespoon","15","0","0","3","0","180"
"03/04/2014","Hot dog Hebrew National 97% Fat Free Beef Frank","Dinner","4.0","Pieces","180","4","24","8","60","1960"
"03/04/2014","Greek Yogurt, Plain, Nonfat","Dinner","4.0","Cups","480","0","88","28","0","280"
"03/04/2014","Tortilla, Corn","Dinner","4.0","Each","209","2.74","5.47","42.85","0","43.20"
"03/04/2014","Asparagus, Spears, Trimmed","Dinner","8.0","Each","32","0","4.80","4.80","0","0"
"03/04/2014","Grapes","Dinner","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"03/04/2014","Avocado","Dinner","0.5","Each","161","14.73","2.1","8.57","0","7.4"
"03/04/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"03/04/2014","Cookie, Macaroon, Homemade","Snacks","2.0","Each","194","6.10","1.73","34.66","0","118.56"
"03/03/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"03/03/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"03/03/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"03/03/2014","Bread, English Muffins, Fat Free","Breakfast","1.0","Piece","110","0","5","23","0","200"
"03/03/2014","Papaya, Mashed","Lunch","0.5","Cup","45","0.16","0.70","11.28","0","3.45"
"03/03/2014","Green Beans","Lunch","4.0","Ounces","33","0","2.67","8","0","6.67"
"03/03/2014","Chicken, Breast, Grilled","Lunch","4.0","Ounces","124","4","22","0","65","186.67"
"03/03/2014","Lettuce, Iceberg, Shredded","Lunch","2.0","Cups","20","0.20","1.30","4.28","0","14.40"
"03/03/2014","Pork, Chop, Center Loin, Cooked","Lunch","6.0","Ounces","356","18.81","43.56","0","142.88","93.56"
"03/03/2014","Apple, Medium","Lunch","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"03/03/2014","Sauce, Roasted Chili Paste","Lunch","3.0","Tablespoons","60","1.50","3","9","0","1230"
"03/03/2014","Organic Whole Wheat Penne Pasta","Dinner","112.0","Grams","420","3","16","82","0","0"
"03/03/2014","Tomatoes, Paste, Organic","Dinner","5.0","Tablespoons","75","0","2.50","15","0","75"
"03/03/2014","Brussels Sprouts - Microwaveable","Dinner","0.5","Package","105","6","4.50","10.50","0","90"
"03/03/2014","Greek Yogurt","Dinner","0.5","Serving","45","0","7.50","3.50","5","27.50"
"03/03/2014","Vodka, 80 Proof","Dinner","2.0","Fluid ounces","128","0","0","0","0","0.56"
"03/03/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"03/03/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"03/03/2014","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"03/03/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"03/09/2014","Bicycling","Exercise","335","minutes","3814.87"
"03/08/2014","Walking","Exercise","40","minutes","126.53"
"03/07/2014","Walking","Exercise","40","minutes","126.53"
"03/07/2014","Walking","Exercise","50","minutes","158.162"
"03/07/2014","Walking","Exercise","15","minutes","47.4486"
"03/07/2014","Running","Exercise","30","minutes","409.956"
"03/07/2014","Walking","Exercise","50","minutes","158.162"
"03/07/2014","Walking","Exercise","20","minutes","63.2648"
"03/07/2014","Stairmaster","Exercise","30","minutes","337.343"
"03/06/2014","Weight Lifting","Exercise","30","minutes","75.0605"
"03/06/2014","Rock Climbing","Exercise","30","minutes","245.0"
"03/06/2014","Walking","Exercise","15","minutes","47.4486"
"03/06/2014","Running","Exercise","40","minutes","546.608"
"03/05/2014","Walking","Exercise","50","minutes","158.162"
"03/05/2014","Walking","Exercise","50","minutes","158.162"
"03/05/2014","Walking","Exercise","20","minutes","63.2648"
"03/05/2014","Stairmaster","Exercise","30","minutes","337.343"
"03/04/2014","Weight Lifting","Exercise","30","minutes","75.0605"
"03/04/2014","Rock Climbing","Exercise","30","minutes","245.0"
"03/04/2014","Running","Exercise","40","minutes","546.608"
"03/03/2014","Walking","Exercise","50","minutes","156.178"
"03/03/2014","Walking","Exercise","50","minutes","156.178"
