"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"01/12/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/12/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/12/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/12/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/12/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/12/2014","Cheese, Parmesan, Shred","Breakfast","0.125","Cup","42","2.73","3.79","0.34","7.20","169.60"
"01/12/2014","Chicken Nuggets","Lunch","17.5","Pieces","665","31.50","52.50","42","122.50","840"
"01/12/2014","French Fries","Lunch","9.0","Ounces","420","n/a","9","66","n/a","n/a"
"01/12/2014","BBQ Sauce","Lunch","0.25","Cup","90","0","0","22","0","420"
"01/12/2014","Organic Whole Wheat Penne Pasta","Dinner","56.0","Grams","210","1.50","8","41","0","0"
"01/12/2014","Al Fraedo Sauce; 2014/01/11","Dinner","1.0","Serving","266","17.39","17.36","10.45","52.97","615.76"
"01/12/2014","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","0","1.36"
"01/12/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/12/2014","Cookie, Chocolate Chip, Soft","Snacks","2.0","Each","136","6.19","1.47","19.52","0","81.60"
"01/12/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/12/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/12/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/11/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/11/2014","Oats, Steel Cut","Breakfast","0.5","Cup","300","5","10","54","0","0"
"01/11/2014","Milk, 1%, w/ Vitamin A & D","Breakfast","0.25","Cup","26","0.59","2.6","3.4","3.5","26.84"
"01/11/2014","Butter, Unsalted","Breakfast","1.0","Teaspoon","34","3.84","0.4","0","10.18","0.52"
"01/11/2014","Syrup, Maple","Breakfast","1.0","Teaspoon","17","0.1","0","4.47","0","0.60"
"01/11/2014","Banana, Medium, 7 - 7 7/8 Long","Breakfast","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"01/11/2014","Chicken, Breast, Grilled","Lunch","10.0","Ounces","310","10","55","0","162.50","466.67"
"01/11/2014","Mashed Potatoes, Homemade w/ Whole Milk","Lunch","1.0","Cup","174","1.20","4.1","36.90","4.20","634.20"
"01/11/2014","Broccoli, Florets","Lunch","2.0","Cups","40","0.50","4.23","7.44","0","38.34"
"01/11/2014","Gravy, Turkey","Lunch","0.5","Cup","40","0","2","8","9.60","579.60"
"01/11/2014","Brussels Sprouts","Lunch","0.5","Cup","70","0.53","3","7","0","60"
"01/11/2014","Macaroni & Cheese","Lunch","0.333","Cup","80","3.33","3","9.32","5","249.75"
"01/11/2014","Chicken Breast, w / Skin, Cooked","Dinner","1.0","Each","193","7.62","29.20","0","82.32","69.58"
"01/11/2014","Chicken, Drumstick, w/ Skin, Cooked","Dinner","1.0","Each","112","5.80","14.6","0","47.32","46.80"
"01/11/2014","Brussels Sprouts","Dinner","0.5","Cup","70","0.53","3","7","0","60"
"01/11/2014","Mashed Potatoes, Homemade w/ Whole Milk","Dinner","0.5","Cup","87","0.60","2.1","18.45","2.10","317.10"
"01/11/2014","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","0","16.2"
"01/11/2014","Nuts, Pine","Dinner","1.0","Tablespoon","57","5.77","1.16","1.10","0","0.17"
"01/11/2014","Wine, Red","Dinner","12.0","Fluid ounces","300","0","0.25","9.21","0","14.11"
"01/11/2014","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"01/11/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/11/2014","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","0","1.36"
"01/10/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/10/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/10/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/10/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/10/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/10/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/10/2014","Buffalo Boneless Chicken","Lunch","16.0","Ounces","940","60","48","48","120","3640"
"01/10/2014","Southwestern Style Chicken Breast","Dinner","18.0","Ounces","684","28.80","82.80","21.60","324","2520"
"01/10/2014","Broccoli","Dinner","2.5","Cups","50","0","6","8","0","50"
"01/10/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"01/10/2014","Milk, Whole, 3.25%","Snacks","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"01/10/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"01/10/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"01/10/2014","Plain FF Yogurt","Snacks","4.0","Cups","480","0","48","68","20","720"
"01/10/2014","Grapes","Snacks","2.0","Cups","123","0.64","1.16","31.56","0","3.68"
"01/09/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/09/2014","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","423","140"
"01/09/2014","Lite Cheddar Cheese","Breakfast","1.0","Slice","70","4.50","8","n/a","15","n/a"
"01/09/2014","Pizza 14 (Amici's Combo Scaled)","Lunch","0.5","Each","1,140","58","50","104","140","1140"
"01/09/2014","Ribeye Steak","Dinner","8.0","Ounces","540","42","40","0","120","120"
"01/09/2014","Green Beans","Dinner","15.0","Ounces","125","0","10","30","0","25"
"01/09/2014","Coconut Chocolate Chip","Snacks","1.0","Serving","240","6","10","43","0","180"
"01/09/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/09/2014","Plain FF Yogurt","Snacks","4.0","Cups","480","0","48","68","20","720"
"01/09/2014","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"01/08/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/08/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/08/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/08/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
