"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"06/01/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"06/01/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"06/01/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"06/01/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"06/01/2014","Sauce, Chili, Hot","Breakfast","1.0","Teaspoon","5","0","0","1","0","60"
"06/01/2014","Beer","Lunch","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"06/01/2014","Shepherd's Pie, w/ Lamb, Organic","Lunch","12.0","Ounces","387","13.38","31.22","28.25","96.64","892.3"
"06/01/2014","Cake, Strawberry Shortcake","Lunch","1.0","Each","200","3.50","26","220","0","0"
"06/01/2014","Shake, Banana, Sml","Dinner","1.0","Each","450","14","14","68","50","210"
"06/01/2014","Brainwash Bacon Blue Burger","Dinner","1.0","Serving","892","60.92","74.1","7.52","237.18","1352.2"
"06/01/2014","French Fries","Dinner","0.5","Each","200","9","3.50","27","0","122.50"
"06/01/2014","Ketchup","Dinner","0.25","Cup","58","0.19","1.4","15.9","0","668.40"
"06/01/2014","Mustard, Yellow, Prepared","Dinner","0.25","Cup","40","2.41","2.62","3.20","0","681"
"06/01/2014","Egg, Scrambled, Large","Snacks","1.0","Each","102","7.45","6.76","1.34","214.72","170.80"
"06/01/2014","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"06/01/2014","Crepe, Strawberry Banana","Snacks","0.5","Each","157","7","3","21.50","33.50","142.50"
"06/01/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"05/31/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/31/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"05/31/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"05/31/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"05/31/2014","Sauce, Chili, Hot","Breakfast","1.0","Teaspoon","5","0","0","1","0","60"
"05/31/2014","Beer","Lunch","16.0","Fluid ounces","204","0","2.18","16.85","0","18.99"
"05/31/2014","Fish Fillet, Breaded Fried","Lunch","12.0","Ounces","789","41.81","49.87","57.73","115.67","1809.86"
"05/31/2014","French Fries","Lunch","1.0","Each","400","18","7","54","0","245"
"05/31/2014","Sauce, Tartar","Lunch","0.25","Cup","160","14","0","8","10","660"
"05/31/2014","Cole Slaw, Fast Food","Lunch","0.5","Cup","101","6.54","0.63","9.83","2.64","133.98"
"05/31/2014","Ketchup","Lunch","0.25","Cup","58","0.19","1.4","15.9","0","668.40"
"05/31/2014","Mustard, Dijon","Lunch","0.25","Cup","60","0","0","0","0","1440"
"05/31/2014","Burrito; Curry Up Now; CTM","Dinner","1.0","Serving","962","33.2","41.72","119.71","120","2152.54"
"05/31/2014","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"05/31/2014","Gelato, Chocolate","Snacks","0.5","Cup","240","8","5","37","80","70"
"05/31/2014","Ginger Chew","Snacks","5.0","Pieces","100","0","0","25","0","0"
"05/31/2014","Greek Yogurt, 0% Fat, Plain","Snacks","2.0","Cups","240","0","44","14","0","140"
"05/31/2014","Blackberries","Snacks","1.0","Cup","62","0.71","2","13.84","0","1.44"
"05/31/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"05/31/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"05/30/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/30/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"05/30/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"05/30/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"05/30/2014","Sauce, Chili, Hot","Breakfast","1.0","Teaspoon","5","0","0","1","0","60"
"05/30/2014","Greek Yogurt (non fat)","Lunch","4.0","Cups","480","0","88","36","60","320"
"05/30/2014","Blackberries","Lunch","2.0","Cups","124","1.41","4","27.68","0","2.88"
"05/30/2014","Bread, Sourdough","Dinner","3.0","Ounces","180","1.76","11.28","54.18","0","624"
"05/30/2014","Avocado","Dinner","0.5","Each","161","14.73","2.1","8.57","0","7.4"
"05/30/2014","Bacon, Uncured, Apple Smoked","Dinner","4.0","Pieces","360","28","20","0","60","960"
"05/30/2014","Dressing, Mayonnaise","Dinner","1.0","Tablespoon","90","10","0","0","5","90"
"05/30/2014","Tomatoes, Fresh, Med","Dinner","0.5","Each","11","0.12","0.54","2.41","0","3.8"
"05/30/2014","Lettuce, Iceberg, Shredded","Dinner","1.0","Cup","10","0.10","0.65","2.14","0","7.20"
"05/30/2014","French Fries","Dinner","1.5","Each","600","27","10.50","81","0","367.50"
"05/30/2014","Ketchup","Dinner","0.25","Cup","58","0.19","1.4","15.9","0","668.40"
"05/30/2014","Mustard, Yellow, Prepared","Dinner","0.25","Cup","40","2.41","2.62","3.20","0","681"
"05/30/2014","Beer","Dinner","16.0","Fluid ounces","204","0","2.18","16.85","0","18.99"
"05/30/2014","Grapes, Red European","Snacks","0.667","Cup","69","0.16","0.73","18.23","0","2.1"
"05/30/2014","Soymilk Vanilla Organic","Snacks","1.0","Cup","100","3.50","7","9","n/a","95"
"05/30/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"05/30/2014","Soymilk Vanilla Organic","Snacks","0.75","Cup","75","2.63","5.25","6.75","n/a","71.25"
"05/30/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","0","1.1"
"05/30/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"05/30/2014","Ginger Chew","Snacks","4.0","Pieces","80","0","0","20","0","0"
"05/29/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/29/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"05/29/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"05/29/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"05/29/2014","Sauce, Chili, Hot","Breakfast","1.0","Teaspoon","5","0","0","1","0","60"
"05/29/2014","Greek Yogurt (non fat)","Lunch","4.0","Cups","480","0","88","36","60","320"
"05/29/2014","Blackberries","Lunch","2.0","Cups","124","1.41","4","27.68","0","2.88"
"05/29/2014","Chicken, Breast, Grilled","Dinner","4.0","Ounces","124","4","22","0","65","186.67"
"05/29/2014","Salad, Field Greens","Dinner","1.0","Cup","22","0.10","1.73","4.47","0","36.5"
"05/29/2014","Peppers, Sweet, Mini","Dinner","2.0","Each","17","0","0.67","3.33","0","0"
"05/29/2014","Avocado","Dinner","0.5","Each","161","14.73","2.1","8.57","0","7.4"
"05/29/2014","Oil, Olive, Extra Virgin","Dinner","1.0","Tablespoon","120","14","0","0","0","0"
"05/29/2014","Greek Yogurt, 0% Fat, Plain","Dinner","2.0","Cups","240","0","44","14","0","140"
"05/29/2014","Blackberries","Dinner","1.0","Cup","62","0.71","2","13.84","0","1.44"
"05/29/2014","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"05/29/2014","Chicken, Breast, Grilled","Snacks","8.0","Ounces","248","8","44","0","130","373.33"
"05/29/2014","Curry Thai Green Simmer Sauce","Snacks","3.0","Tablespoons","45","3.38","0.75","3","0","352.50"
"05/29/2014","Grapes, Red European","Snacks","0.5","Cup","52","0.12","0.54","13.67","0","1.51"
"05/29/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"05/29/2014","Ginger Chew","Snacks","4.0","Pieces","80","0","0","20","0","0"
"05/29/2014","Strawberries, Whole","Snacks","4.0","Cups","184","1.73","3.86","44.24","0","5.76"
"05/28/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/28/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"05/28/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"05/28/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"05/28/2014","Sauce, Chili, Hot","Breakfast","1.0","Teaspoon","5","0","0","1","0","60"
"05/28/2014","Broccoli","Lunch","2.0","Cups","62","0.67","5.13","12.8","0","60.6"
"05/28/2014","Chicken, Breast, Grilled","Lunch","14.0","Ounces","434","14","77","0","227.50","653.33"
"05/28/2014","Sauce, Pesto","Lunch","2.0","Teaspoons","42","4.33","0.50","0.50","0","140"
"05/28/2014","Salad, Field Greens","Lunch","1.0","Cup","22","0.10","1.73","4.47","0","36.5"
"05/28/2014","Dressing, Balsamic Vinaigrette","Lunch","2.0","Teaspoons","33","3.67","0","0.67","0","20"
"05/28/2014","Rice, White, Medium Grain, Cooked","Lunch","0.5","Cup","121","0.20","2.21","26.59","0","0"
"05/28/2014","Curry Thai Green Simmer Sauce","Lunch","0.25","Cup","60","4.50","1","4","0","470"
"05/28/2014","Chicken, Stock, Real","Dinner","1.0","Cup","19","0","3","1","0","500"
"05/28/2014","Tomatoes, Cherry","Dinner","5.0","Each","15","0.17","0.75","3.33","0","4.25"
"05/28/2014","Quinoa","Dinner","0.25","Cup","160","2.50","6","30","n/a","n/a"
"05/28/2014","Ribeye Steak","Dinner","7.0","Ounces","473","36.75","35","0","105","105"
"05/28/2014","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"05/28/2014","Melon, Cantaloupe, Wedge, 1/8 Large Mellon","Snacks","2.0","Pieces","69","0.39","1.71","16.65","0","32.64"
"05/28/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"05/28/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"05/28/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","0","0"
"05/28/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","0","9.6"
"05/28/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"05/28/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"05/27/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/27/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"05/27/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"05/27/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"05/27/2014","Greek Yogurt (non fat)","Lunch","4.0","Cups","480","0","88","36","60","320"
"05/27/2014","Blackberries","Lunch","2.0","Cups","124","1.41","4","27.68","0","2.88"
"05/27/2014","Chicken, Breast, Grilled","Dinner","6.0","Ounces","186","6","33","0","97.50","280"
"05/27/2014","Tomatoes, Cherry","Dinner","5.0","Each","15","0.17","0.75","3.33","0","4.25"
"05/27/2014","Pasta, Orzo","Dinner","0.25","Cup","200","1","7","41","0","0"
"05/27/2014","Oil, Olive, Extra Virgin","Dinner","0.5","Tablespoon","60","7","0","0","0","0"
"05/27/2014","Plain Greek Yogurt Nonfat","Dinner","4.0","Cups","480","0","88","28","0","280"
"05/27/2014","Grapes, Red European","Dinner","3.0","Cups","313","0.72","3.26","81.99","0","9.6"
"05/27/2014","Beef Jerky, Teriyaki","Snacks","3.0","Ounces","240","3","42","15","60","1800"
"05/27/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"05/26/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/26/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"05/26/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"05/26/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"05/26/2014","Sauce, Chili, Hot","Breakfast","1.0","Teaspoon","5","0","0","1","0","60"
"05/26/2014","Mini Hamburger Buns","Lunch","5.0","Each","400","10","10","70","0","400"
"05/26/2014","Cheese, Goat, Semi Soft","Lunch","0.5","Ounce","52","4.23","3.6","0.36","11.20","73"
"05/26/2014","Extra Lean Ground Beef 96%","Lunch","10.0","Ounces","325","10","52.50","0","150","162.50"
