"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"01/19/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/19/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/19/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/19/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/19/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/19/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/19/2014","Broccoli, Fresh Steamed","Lunch","1.0","Each","109","8","3","9","0","219"
"01/19/2014","Vegetable, Green Beans","Lunch","1.0","Each","55","3","2","6","0","193"
"01/19/2014","Fish, Ahi Tuna, Reg","Lunch","1.0","Each","501","28","30","35","64","3738"
"01/19/2014","Beer","Lunch","16.0","Fluid ounces","204","0","2.18","16.85","0","18.99"
"01/19/2014","Bread & Butter","Lunch","0.5","Each","157","4.50","5","25.50","3.50","232.50"
"01/19/2014","Salad, House, Dry","Lunch","0.5","Each","79","5","2.50","7","5.50","107"
"01/19/2014","Burrito; Regular Al Pastor","Dinner","1.0","Serving","701","10.13","38.54","112.84","53.33","1448.11"
"01/19/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/19/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/19/2014","Grapes","Snacks","2.0","Cups","123","0.64","1.16","31.56","0","3.68"
"01/19/2014","Yogurt Non-fat Plain","Snacks","4.0","Cups","440","0","40","60","20","640"
"01/19/2014","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"01/18/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/18/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/18/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/18/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/18/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/18/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/18/2014","Turkey Meatloaf","Lunch","5.0","Servings","1,150","60","100","50","n/a","n/a"
"01/18/2014","Chicken Parmigiana","Dinner","16.0","Ounces","620","30","64","24","160","1360"
"01/18/2014","Trader Joes Stuffed Red Bell Peppers","Dinner","2.0","Servings","420","22","26","30","130","1260"
"01/18/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"01/18/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"01/18/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/18/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/18/2014","Peach Berry Scone","Snacks","1.0","Serving","330","9","7","55","60","330"
"01/18/2014","Yogurt Non-fat Plain","Snacks","4.0","Cups","440","0","40","60","20","640"
"01/18/2014","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"01/17/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/17/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/17/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/17/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/17/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/17/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/17/2014","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"01/17/2014","Brussels Sprouts - Microwaveable","Dinner","0.5","Package","105","6","4.50","10.50","0","90"
"01/17/2014","Apple, Large","Dinner","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/17/2014","Meat Lasagne","Dinner","1.667","Cups","600","26.67","31.67","56.68","91.69","1050.21"
"01/17/2014","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"01/17/2014","Yogurt Non-fat Plain","Snacks","4.0","Cups","440","0","40","60","20","640"
"01/17/2014","Grapes","Snacks","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"01/16/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/16/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/16/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/16/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/16/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/16/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/16/2014","Pink Salmon","Lunch","1.75","Cups","560","21","84","0","350","1890"
"01/16/2014","Avocado","Lunch","1.0","Each","322","29.47","4.2","17.15","0","14.7"
"01/16/2014","Juice, Lime","Lunch","1.0","Tablespoon","4","0.1","0.6","1.27","0","0.30"
"01/16/2014","Beef Chili with Beans","Dinner","2.0","Cups","480","7","36","66","90","1760"
"01/16/2014","Chinese Dinner, Fried Rice, BBQ Pork","Dinner","0.5","Cup","158","9.50","5.50","12","n/a","163"
"01/16/2014","Crunchy Peanut Butter Bar","Snacks","1.0","Package","240","6","11","40","0","240"
"01/16/2014","Grapes","Snacks","2.0","Cups","123","0.64","1.16","31.56","0","3.68"
"01/16/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"01/15/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"01/15/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"01/15/2014","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"01/15/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"01/15/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"01/15/2014","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"01/15/2014","Rice, White, Medium Grain, Cooked","Lunch","2.0","Cups","484","0.78","8.85","106.36","0","0"
"01/15/2014","Chicken, Breast, Grilled","Lunch","6.0","Ounces","186","6","33","0","97.50","280"
